Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20
75,0.532480915,1.284161603,C,,,0.544070467,4.140051072,-0.204910682,,5,Y,2,Category3,Option3,5.28669687,8.556393382,Yes,Medium,
,0.197593284,-1.964203095,C,0,242,0.664916015,2.186725895,0.770300946,1.904945332,1,X,1,Category1,Option4,,14.53421834,Yes,High,some other
,0.033974432,-0.284186539,A,,938.8651946,2.062640805,1.282953879,-4.290473518,9.054207678,7,Z,1,Category2,Option3,13.45794471,10.75236957,No,High,some other
20,0.733378848,1.922968334,A,0,283,0.670097641,10.58392844,-3.506212289,,3,Z,1,Category1,Option2,11.5090935,14.73120802,Yes,Medium,cat
,0.102133026,-1.474938636,,1,,0.898462364,8.855231844,-0.265766264,,6,X,0,Category3,Option2,,14.35634262,No,Medium,
16,0.739766277,0.064113717,C,0,280,1.48794043,1.441285123,4.274120193,8.853700429,13,Z,1,Category1,Option3,,13.86804385,No,Low,dog
,0.493935757,-1.818423792,A,,,0.870105596,1.909627952,0.86875982,,22,Y,1,Category1,Option1,,10.26241925,Yes,High,dog
67,0.292833993,-0.447879142,,0,,0.695909552,0.378555556,2.863162862,3.819232223,4,Z,0,Category3,Option1,13.25535012,13.38749728,Yes,Low,
,0.223939823,1.662545321,,0,,0.020937327,6.852139329,-2.432267148,3.964426572,5,X,0,Category2,Option3,10.69553854,10.50637012,Yes,Medium,cat
61,0.403753899,-0.320849211,,0,40,0.120417105,2.801567025,1.266986141,,3,X,2,Category1,Option4,8.909243089,12.74165139,Yes,Low,
,0.400649445,-1.478261498,A,,,1.160631241,6.177667566,1.705680419,,5,Y,1,Category1,Option2,11.74931326,12.80774675,Yes,High,
,0.280537796,0.213974654,,0,19,1.153580287,4.828761986,1.276121986,5.060220547,2,Y,0,Category1,Option3,,12.31473089,Yes,High,dog
80,0.663446636,1.12831823,A,0,634,0.70000236,2.33651048,1.284922672,,15,Y,1,Category2,Option4,8.450225875,14.5626925,Yes,High,
,0.378582502,-0.922702954,,1,,0.88531045,3.446643602,-1.412611034,7.979698447,1,Y,2,Category1,Option2,,13.61650361,Yes,Medium,dog
,0.13083447,0.630615312,C,0,140,0.139490245,5.56872996,0.961160375,,6,Y,0,Category2,Option1,11.99713406,10.40994453,Yes,Medium,dog
27,0.587487003,-0.369181321,,1,46,1.969402759,2.7414108,-1.680058272,2.061899488,2,Z,0,Category2,Option1,,8.040153262,Yes,Medium,
,0.174715758,-0.454503754,,,221,2.311630442,0.245158545,-0.235414993,2.943964759,2,Z,1,Category2,Option2,,13.72012949,Yes,Medium,
,0.117870411,0.676761532,,,,0.417333561,6.486706961,-1.850799152,4.902415548,1,X,1,Category2,Option2,,5.206110108,Yes,High,
33,0.925121623,0.37507718,A,,155,0.59201643,8.868542575,-0.611725385,5.050583814,11,X,0,Category2,Option2,,13.70398463,Yes,Low,cat
,0.404924711,0.380888409,A,,,0.164226581,1.579042469,-1.499966918,,5,Y,0,Category2,Option4,6.85072919,5.91444501,Yes,Medium,cat
,0.613178211,0.519801105,A,,,2.751463526,6.986458922,0.80675729,2.918167037,10,X,0,Category1,Option2,,13.85595221,Yes,High,cat
,0.084046643,1.040988356,C,0,987,0.652555713,5.740317211,-2.069924998,,10,X,1,Category1,Option1,,13.55700112,Yes,High,cat
,0.31831161,0.856669778,,0,,1.068675357,0.594061376,0.014649766,,1,X,1,Category1,Option1,9.470956235,10.23836648,No,High,cat
34,0.706800469,0.545619089,C,0,720,0.529209683,6.972151313,-7.482710751,5.946771899,6,Z,0,Category1,Option4,,12.13808815,Yes,High,
,0.357562673,-0.023069621,D,0,88,0.737795718,17.94454717,1.729640118,,10,Z,0,Category1,Option4,8.958154259,13.75604565,Yes,Medium,cat
50,0.760444951,-0.134651706,,,169,0.452700232,1.961802511,0.577891833,8.038245159,1,Y,0,Category2,Option1,,8.472603783,Yes,Low,cat
62,0.977094986,1.999400171,C,,836.9129416,0.727208792,7.802043331,-2.949026107,,3,X,1,Category2,Option1,8.707093653,14.61376205,Yes,Medium,cat
43,0.250518539,1.039641673,A,,605,0.503631735,3.163263965,1.632064606,,1,Y,1,Category1,Option2,7.007907526,12.83549968,Yes,High,cat
,0.971220829,0.093757561,,,,1.312504198,4.694855461,-0.515043791,,1,X,0,Category1,Option1,10.32421416,13.47442792,Yes,High,dog
19,0.332439483,2.516004027,A,0,264,1.299338908,2.779019728,-0.047594207,3.994132223,3,Y,0,Category1,Option2,,8.261739865,Yes,Low,dog
42,0.43445641,0.085244722,B,,,1.730845164,8.369486135,0.514173215,,1,Y,0,Category2,Option3,7.967469154,11.60929698,Yes,Low,some other
98,0.155558234,0.248862713,A,0,995,0.910778982,1.533340906,-1.077640701,7.024481484,8,Z,1,Category1,Option3,11.54764268,5.411016226,Yes,High,cat
,0.194273018,1.031147516,,,446,0.03265771,6.660723824,1.107817634,,5,X,0,Category1,Option2,,8.221419851,Yes,Low,
,0.781737035,-0.196933913,A,0,393,0.386862274,3.409192934,-0.110147451,,8,X,1,Category1,Option3,10.78841846,9.804171309,Yes,Low,cat
,0.8687415,0.369599892,B,0,,0.368591451,4.575590458,-0.045355259,8.801932023,2,Y,0,Category2,Option4,,11.44727365,Yes,High,cat
35,0.601402708,-0.952841281,D,,,3.811182149,3.197824426,-1.489649904,,3,Z,0,Category3,Option3,9.676417761,12.7396261,Yes,Medium,dog
27,-0.256064254,-0.276830297,,,-364.2533304,0.156706265,2.791944911,-0.391449119,,14,Y,0,Category3,Option2,7.661338695,14.35777239,Yes,High,cat
3,0.78597204,0.717872379,D,0,,1.489659969,11.9025116,0.423959053,10.04849831,6,X,1,Category2,Option4,9.451826843,8.519855925,Yes,Low,
89,0.444754856,-1.642190324,C,,828,2.027267872,5.3861325,-0.890090223,,2,Y,1,Category1,Option4,,7.666890189,Yes,,some other
,0.343365968,-0.715026587,,,637,0.52536782,6.124411178,-1.258167238,3.67070404,11,Y,1,Category1,Option1,,9.826205802,Yes,Low,
4,0.002762305,0.541919996,C,0,,2.94108643,1.764417987,-1.894641152,,1,Z,0,Category1,Option3,10.04604577,9.989859958,Yes,,
,0.931423192,-0.004678134,C,1,903,0.707555072,7.088637638,1.548197406,4.162668548,17,X,0,Category2,Option4,,12.95956365,Yes,Low,
,0.8634659,-0.775751375,D,,42,0.377681551,1.433506749,-1.155250135,1.039447275,7,Z,0,Category1,Option3,,9.531310053,Yes,Low,cat
9,0.837490161,-1.829839295,B,,674,0.256674841,2.623454792,-0.116954245,4.812122771,7,Y,0,Category1,Option1,,7.910001268,Yes,Low,
68,0.231262746,-2.340044947,,0,,0.722830841,0.526434298,-1.26437122,5.908568028,2,X,0,Category2,Option1,,13.64576852,Yes,Medium,
33,0.876907833,-0.509688568,A,0,987,1.827294712,2.479551517,2.607834518,,4,Z,0,Category1,Option3,12.35507684,8.845731687,Yes,Medium,
49,1.375078319,-0.138451951,A,,1132.733112,1.353639177,6.79685564,-0.036963355,,4,Y,0,Category1,Option4,,10.76237138,Yes,,
,0.958771142,-0.86142854,,,,4.444169808,4.6734361,1.949125211,,6,Z,1,Category1,Option4,10.20199971,14.28456652,Yes,Medium,cat
,0.775167474,0.430474236,,0,407,0.938595008,0.521976362,3.243078029,,2,Z,2,Category2,Option3,9.146553038,10.15793531,Yes,Low,cat
,0.555039313,0.920897882,,0,985,0.405337736,2.867252715,-0.286172641,3.025747903,1,X,1,Category1,Option4,,9.761239742,Yes,High,
,0.407897609,-0.462586538,,0,293,0.594090324,5.612462252,-0.682641903,3.112936595,3,Y,0,Category2,Option1,,10.71723082,No,,cat
,0.257469438,0.446268378,,0,,1.241284394,2.94067525,0.074220878,,6,X,1,Category1,Option1,,6.718813436,No,High,cat
21,0.411747542,-0.295466726,,0,341,1.473143386,3.668466353,1.307588367,,1,Z,2,Category1,Option4,9.706054521,8.462083127,Yes,Medium,cat
,0.512227463,-0.390998349,,0,,0.690877077,4.568542029,-2.50691608,,1,Y,0,Category1,Option4,7.471744624,13.476679,Yes,Medium,cat
23,0.337677935,-0.191336858,,0,,0.943172069,1.167421166,0.025653376,,5,Z,0,Category1,Option3,,8.982542785,Yes,Low,some other
,0.02129857,-0.256602759,,0,,0.972852935,4.061274844,1.51806969,5.949156914,6,X,0,Category1,Option3,,12.68417684,No,Low,
61,0.145840093,0.920073254,D,0,925,0.429083515,5.817351756,-0.688291189,4.054147073,15,Y,0,Category1,Option1,,9.130194118,Yes,Medium,
2,0.151641798,0.093470005,C,0,,2.787554797,5.522309905,0.41214045,,2,Y,0,Category2,Option3,9.563600472,5.8547259,Yes,Low,
,0.920367344,1.55683196,,,320,0.0655975,5.973944409,0.22019695,,9,X,0,Category1,Option3,6.49556584,9.49967596,Yes,High,dog
,0.428476413,0.987558644,,0,998,0.488032728,2.158415856,-2.551261175,,6,Z,0,Category2,Option4,11.08244694,6.640441236,Yes,Medium,dog
71,0.667228967,1.454787535,A,,,0.093292813,1.22727928,0.489820244,,11,Z,0,Category1,Option4,10.26586875,12.51653444,Yes,High,cat
,0.5387501,-1.271144941,C,0,120,0.161680577,3.531066383,2.086369801,,4,X,2,Category2,Option1,14.26838747,5.024268852,Yes,High,
,0.199180311,0.543041895,,0,93,4.315227225,2.509643398,0.844709916,,6,Y,0,Category1,Option2,10.83058883,12.0000629,Yes,Medium,
80,0.176156949,-1.800093731,,0,771,0.463911419,3.861709933,-1.32635299,,4,Y,0,Category1,Option2,,6.851735923,Yes,Low,dog
,0.851315111,0.502074206,,0,,0.23173988,5.823371091,0.701482354,4.894352965,1,Z,0,Category1,Option2,,5.217800925,Yes,Low,some other
,0.277015068,0.086010886,,0,,1.219724746,1.921446384,-1.186058675,,1,X,0,Category1,Option4,9.149070461,9.743203431,Yes,Low,dog
37,0.755025271,-0.84118873,B,0,191,0.38721827,3.844220321,-2.461494278,,2,Y,0,Category3,Option1,,12.25167486,No,Medium,cat
90,0.595117082,-0.332921682,D,0,647,0.174024901,3.24601307,0.082188428,4.081648406,1,Z,2,Category1,Option2,,11.78715272,Yes,High,
,0.229656159,-0.124311655,,0,,0.725963373,5.657672521,0.910599434,,1,Z,0,Category1,Option2,,11.73437298,Yes,Low,cat
79,0.612801127,-0.844158787,C,,,0.170592232,1.712697794,0.051938168,5.032817076,1,X,0,Category2,Option4,6.155766583,10.12081562,Yes,Low,
83,0.378600411,-0.05652228,,,,1.184225508,1.893798198,-1.508515046,,10,X,0,Category1,Option4,,12.36564319,No,High,cat
,0.41011428,0.10058136,,,114,1.572195408,5.350232115,-1.287781545,3.062333904,1,X,0,Category2,Option3,11.24376827,12.89243404,Yes,Low,dog
,0.743250496,0.44204017,A,,,0.421086482,6.006203686,-3.817824479,9.049025254,16,Z,0,Category2,Option4,,9.106492314,Yes,High,
16,0.342845132,-1.058731246,D,0,,0.114065552,3.785441653,-0.299928206,,1,X,0,Category1,Option1,,5.653990542,No,Medium,cat
75,0.854903806,-1.491236111,D,0,,0.369923553,1.434346656,-1.929563984,,14,Z,1,Category2,Option3,,11.26011252,Yes,High,
,0.878940037,0.780835648,,,290,0.460564605,2.378723266,4.892159091,,6,Y,0,Category1,Option4,9.30406538,12.68818335,Yes,High,cat
,0.494158262,1.209959788,B,0,254,1.994002073,5.888516372,-1.734420028,,1,X,0,Category2,Option4,,7.769677971,Yes,Medium,
,0.590832191,0.715413563,,,,1.521242977,13.82016855,0.855811329,2.036616206,14,X,1,Category1,Option1,,12.14440368,Yes,Low,some other
,0.967530408,-0.334305563,B,0,,0.479899383,4.743060581,1.31581962,,2,Z,2,Category1,Option2,9.043034983,11.31204788,No,High,cat
22,0.359512493,0.588772219,,0,,0.35864327,2.846378323,-4.06249332,2.954782964,2,X,1,Category1,Option3,,11.26264403,Yes,Medium,
,0.404660934,0.785705704,D,0,,2.191703785,2.556817566,0.70956394,4.944454415,1,Y,0,Category1,Option1,9.692919313,10.39007987,Yes,High,
,0.270965716,-1.342781468,D,0,256,0.957300161,0.424974798,-1.21814255,2.119707349,5,Y,0,Category2,Option4,,11.00520948,No,High,dog
68,0.503236787,-0.724669323,D,,-363.2071926,0.005416132,,-1.621994287,5.955803424,24,Y,0,Category1,Option3,5.700996373,9.063750564,Yes,Low,some other
79,0.211863868,1.010162762,A,,123,5.628751003,11.95116774,1.758378272,,3,Z,1,Category1,Option2,,9.8211046,Yes,High,
33,0.49607844,-0.197872543,,0,497,1.209722408,0.658337808,1.289468289,5.007251323,1,Z,0,Category1,Option2,7.842416709,7.073907649,Yes,Low,
,0.256848759,-2.160023245,B,,,0.25918087,0.503260359,-4.761386356,4.09483765,15,Z,0,Category1,Option4,7.367852885,12.11515603,No,Medium,
15,0.416171109,-0.490846219,C,1,682,0.736779698,4.823579755,0.74312527,,10,Z,0,Category1,Option2,8.757113165,12.41129553,Yes,High,
77,0.926649679,1.340502677,A,0,640,0.520575641,3.757772158,-1.396666227,,4,Z,0,Category2,Option4,7.233875532,10.79858331,No,Low,cat
9,0.952014369,0.046236807,A,0,12.04163052,0.420679153,3.988464317,0.538277146,5.919265736,3,Z,0,Category3,Option4,,10.23789858,Yes,Medium,cat
,0.891379356,2.626504222,,,574,2.203973968,1.584021861,1.655754736,3.181632649,5,X,2,Category1,Option1,,6.266099887,Yes,Low,some other
10,0.595943732,-0.744436355,C,0,,1.036244312,5.530746918,0.016377894,,2,X,2,Category1,Option2,9.590209662,12.52042105,No,,
,0.427549931,0.779162601,D,0,386,0.177199358,4.059753403,3.322257322,,3,Z,0,Category1,Option1,,14.7719014,No,Low,cat
39,0.841457786,-2.306533028,D,0,,1.388712223,,0.250326046,,4,X,1,Category2,Option2,11.73290255,9.305646881,Yes,Low,dog
,0.303122991,0.212852856,D,,,0.977081566,1.671336931,0.983984177,3.935342454,1,Z,0,Category1,Option2,,13.1476641,Yes,Low,cat
,0.678475468,1.364646229,A,,44,0.42987324,4.037374069,-1.09403843,,2,Y,0,Category1,Option3,,5.333014372,Yes,High,
,0.179977787,-3.342566856,C,,206,1.956837691,1.721939424,0.136340775,,1,Z,0,Category2,Option4,10.11008833,7.052516183,No,Low,cat
,0.590591227,-0.43225693,,1,,1.545094397,6.91299307,0.140486913,,7,X,0,Category2,Option1,,12.54160544,Yes,High,dog
,0.395974539,-0.707147251,D,0,771,0.577672487,3.986826909,-0.873765098,,2,Z,1,Category2,Option3,7.55609572,11.92343224,Yes,Low,
11,1.081455282,0.719219276,,0,676.1995482,0.073293091,5.072527198,1.082747424,,8,Y,1,Category1,Option1,13.88346113,5.761282069,Yes,High,dog
,0.461806027,-1.750554326,,,,0.872096084,5.20547657,-4.091038613,8.943428665,2,X,1,Category1,Option3,,10.51603291,No,High,
94,0.934625789,-0.685783032,,,84,0.164664113,1.337780725,1.517152264,,2,Z,0,Category1,Option2,11.13373131,13.13088462,Yes,Medium,dog
42,0.079187507,0.282807089,,0,872,0.139291163,2.420171408,-1.478086553,,8,X,1,Category1,Option2,9.511154924,13.44128131,Yes,Medium,
19,0.309961982,-0.898359161,,0,203,0.392879366,2.569653474,3.87E-05,,2,Z,0,Category3,Option1,9.749952685,14.09603776,No,High,
85,0.185298964,-0.696828042,C,,,1.62623527,3.592053193,-0.987205389,,5,Z,1,Category3,Option3,,5.67923849,Yes,Low,
,0.615663374,0.280450183,B,,723,0.713190631,2.73027264,2.948895115,4.90072572,1,X,0,Category1,Option1,,5.127101395,Yes,High,cat
,0.830662269,0.156725456,B,0,-503.9644539,1.469091979,4.874958928,-0.296468197,,4,Y,1,Category2,Option4,,10.39332121,No,Medium,
,0.363943772,0.729865593,C,0,458,0.747117579,5.275345345,2.00932768,6.018341012,2,Y,1,Category1,Option2,,10.51795193,Yes,High,cat
,0.462664629,-2.005296317,,,412,0.453543941,4.933963608,1.272356567,,2,X,0,Category1,Option1,,11.01746892,Yes,High,some other
,0.233089864,0.490768565,,,,0.958684938,1.5798171,0.768960225,,1,Z,1,Category1,Option2,,9.845913164,Yes,High,some other
,0.942868365,1.976948706,,0,,0.276584226,1.274852479,1.963929067,4.949904008,4,Y,1,Category1,Option4,9.3018319,6.086057569,Yes,Medium,
,0.923034378,-0.209024097,,,,0.610380274,12.76637847,2.52718757,5.925654749,1,Y,1,Category1,Option2,11.81738275,6.443750153,Yes,High,cat
,0.062862624,-0.895725163,A,1,190,0.100095357,6.233872108,-1.696897832,5.258485181,9,X,0,Category1,Option2,13.09648614,14.51306991,Yes,High,
9,0.506692485,0.179865386,D,,893,0.721766623,0.984529039,0.676703122,6.112714077,1,Y,0,Category2,Option1,,5.826611349,Yes,Low,cat
24,0.17566859,-0.794819884,B,0,,0.478386199,2.039981783,0.568190623,8.882760081,7,X,0,Category1,Option2,,11.8349477,Yes,High,some other
,0.995537129,-0.552008465,D,,7,0.107893376,7.361809403,-0.047393393,,6,X,0,Category1,Option1,10.37917251,6.254648927,No,Medium,some other
,0.730645449,-1.165917699,,0,736,0.054513927,13.05415174,-0.037621477,2.199895888,5,Y,2,Category1,Option1,,10.85243626,Yes,Medium,cat
52,-0.279330366,-0.896020497,D,0,-142.7422938,0.905820829,3.166637291,-2.225484523,4.956299167,1,X,0,Category1,Option4,7.086329528,8.228553642,Yes,Low,dog
,0.856189919,0.785037244,,0,,0.696541907,5.425365789,0.630641438,2.898237525,2,X,0,Category3,Option1,,11.15722441,Yes,High,dog
,0.643374115,-0.804545499,C,0,452,0.378379065,1.382126976,-0.339004543,10.83833527,6,Z,0,Category1,Option4,8.076437649,12.32894155,No,High,
,0.953764378,-0.144244056,,,,0.780001235,6.159104036,0.289038926,0.081803459,3,Y,1,Category1,Option4,10.39682526,11.57763567,Yes,Medium,some other
29,0.432214838,1.175610148,B,,113,0.328116716,3.078858181,-0.247928025,,1,X,0,Category1,Option3,11.80990022,13.96081188,No,High,cat
,0.398097765,-0.309560173,B,,,0.661178887,3.437357584,0.147393707,4.077249976,1,X,1,Category1,Option4,10.01308606,9.029841061,Yes,Medium,
,0.15217149,0.216402458,C,,,0.2226685,0.135964029,-0.729401912,,2,X,2,Category2,Option4,10.10015386,11.08554951,Yes,Low,cat
0,0.79325658,0.469047371,D,0,497,1.51131678,4.877642639,-1.932923417,,1,Y,0,Category2,Option2,10.9407068,13.36638967,No,High,
15,0.92617844,1.204251325,,,954,0.426334063,1.181766388,-2.459072111,,13,X,0,Category1,Option2,4.639813674,8.009083642,No,Low,cat
,0.740205579,-0.858587311,,0,,1.306615847,1.330915101,-0.934633811,,24,Y,2,Category1,Option3,9.641244915,5.357577121,Yes,High,
32,0.30186551,0.559736503,C,0,296,0.202675574,1.505607983,0.998959751,,1,X,0,Category2,Option1,,12.61343764,Yes,Low,dog
69,0.531511648,-0.194003153,D,,767,0.742734631,4.146214544,0.271871853,2.797637993,11,Y,2,Category2,Option1,10.91310053,5.170140447,Yes,Medium,dog
30,0.321948059,0.823683742,C,0,577,0.227249591,1.478867988,4.004051268,10.03133265,6,Z,1,Category1,Option1,,14.60281167,Yes,Medium,
,0.187265477,0.385647355,D,,95,0.30162448,2.780752996,-1.460923426,,1,X,0,Category1,Option4,6.259804428,7.987450734,Yes,Low,dog
58,0.65862446,-0.528286104,A,,,0.41945467,3.27648353,0.870904353,-0.151834801,1,Z,0,Category1,Option2,,10.78138195,Yes,Medium,
73,0.724354781,0.000866111,B,0,,1.588946013,2.475443174,1.336199828,,3,X,0,Category1,Option1,,5.153269111,Yes,High,cat
,0.92940466,1.486564933,,,566.4809377,1.191782986,1.841142604,-0.074922128,9.857827345,6,Z,0,Category1,Option4,8.348749039,6.100928247,Yes,High,cat
30,0.030679423,-0.431654473,,0,604,0.049928481,6.815442342,-3.259676479,,8,X,0,Category2,Option2,9.587452904,9.323272673,Yes,Low,cat
,0.915932855,-0.236631035,D,0,,1.488091105,2.399458031,2.511764189,5.129474422,1,X,0,Category3,Option1,9.350255153,14.85932004,Yes,Low,
,0.362230938,0.995228333,D,,554,0.556536478,3.686664755,-1.120476516,,5,Z,1,Category2,Option3,,11.09034365,Yes,Medium,cat
41,0.295709069,-1.703788492,,,1066.744236,1.768319317,3.550675383,-0.579606968,,2,X,0,Category2,Option3,9.586969255,9.210525043,Yes,High,dog
,0.815394903,0.481663709,D,,473,0.052223781,8.37374196,-0.450774283,,1,X,2,Category2,Option2,,13.99806811,Yes,High,some other
,0.555463585,0.307040019,,0,,0.567435739,6.367603038,1.536420656,,8,Z,2,Category1,Option1,13.23658394,5.327873656,Yes,High,cat
85,0.849300163,-0.930478324,,,,0.00279632,2.419150029,0.031626029,,1,X,0,Category1,Option3,7.181088395,14.89213082,Yes,Medium,some other
,0.406782747,0.165326295,D,,616,0.003594727,2.665671521,-3.498979322,14.06063122,5,X,2,Category2,Option3,7.597355949,6.686087509,Yes,High,
49,0.355232698,-0.165711879,B,0,377,0.725013787,0.835227945,-0.071681414,5.857438,9,Z,0,Category1,Option3,,13.54705871,Yes,High,cat
64,0.608848489,1.585047274,B,0,,0.839021229,1.106826975,0.093572203,6.203293575,1,X,0,Category2,Option4,10.11148617,10.44138478,Yes,Medium,dog
91,0.341515748,0.891601174,,,,0.845185614,6.730928601,2.068591234,6.084188683,4,X,0,Category1,Option1,,11.29472617,No,Medium,cat
,0.202175559,0.495560915,B,0,,0.030607267,9.756211058,-0.784030166,,3,Y,0,Category1,Option3,9.330646348,7.254153767,Yes,,cat
,0.29994474,0.477673234,,0,294,1.641210059,4.880742087,-2.314753661,0.984007854,1,Y,0,Category1,Option1,,9.181941192,No,High,dog
,0.364199597,-1.802165784,C,,335,0.686491393,2.886282646,-4.216065502,5.045368577,1,Z,1,Category2,Option4,,10.77636343,Yes,High,
,0.432634263,0.940580473,D,0,,1.021553378,10.59458671,1.359393554,6.039262494,17,Z,0,Category3,Option3,14.63518381,10.29234735,Yes,Low,cat
71,0.326707165,-1.004714919,D,0,681,2.206383201,0.825670595,-0.575930265,,2,X,1,Category3,Option2,8.844111524,13.97944285,Yes,High,cat
,0.17269139,-1.70444778,C,0,703,0.213455457,4.145450947,1.428733317,,7,Z,0,Category2,Option3,10.61295124,14.06213216,Yes,High,
,0.624581969,-0.734187566,,0,274,0.351518907,0.646325042,0.432710547,,4,X,0,Category2,Option3,6.909643107,8.282486616,Yes,Medium,
,0.598713455,-0.055160238,A,0,,0.965896278,7.479745871,-2.051465647,,1,X,0,Category1,Option3,14.1672077,14.36193943,Yes,High,some other
19,0.180046776,-1.136111364,D,0,383,0.680777562,0.605545577,-0.357117779,6.064468658,4,Y,1,Category1,Option3,9.034346849,13.3443153,Yes,Medium,
,0.35794066,-0.178394278,A,,474,0.740458411,14.59008913,1.025534924,2.738614981,1,Y,1,Category1,Option3,8.063655648,7.886939472,Yes,High,dog
,1.266624804,0.10944236,A,0,1139.941025,0.51786689,4.172374054,-1.566433209,5.997285186,4,Y,0,Category1,Option1,,10.29756624,Yes,,cat
,0.822447341,-0.056587684,,,437,0.868220422,13.23216161,-0.927618523,,2,X,0,Category1,Option4,9.849879703,14.66948875,Yes,Low,
